node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34090	200	200	0.18366999999999997
50	68203	200	200	0.19277
50	102314	200	200	0.18120500000000003
50	136424	200	200	0.156075
50	170518	200	200	0.18687999999999988
50	204606	200	200	0.17811500000000002
50	238717	200	200	0.1739650000000001
50	272810	200	200	0.16986
50	306902	200	200	0.17750500000000013
50	341013	200	200	0.16706500000000002
50	375097	200	200	0.17156500000000016
50	409183	200	200	0.16348999999999997
50	443282	200	200	0.19421
50	477391	200	200	0.17053000000000004
50	511498	200	200	0.18140500000000004
50	545609	200	200	0.171485
50	579698	200	200	0.1655
50	613805	200	200	0.17995999999999995
50	647895	200	200	0.16894000000000006
50	681990	200	200	0.17047000000000012
50	716089	200	200	0.1608600000000001
50	750199	200	200	0.1683249999999999
50	784309	200	200	0.16345
50	818408	200	200	0.17561499999999997
50	852519	200	200	0.16679999999999995
50	886620	200	200	0.16348500000000005
50	920729	200	200	0.17026999999999995
50	954839	200	200	0.18190500000000007
50	988951	200	200	0.19775500000000007
50	1023037	200	200	0.1683250000000001
