node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34109	200	200	0.21056999999999992
50	68219	200	200	0.17697
50	102332	200	200	0.17168000000000005
50	136443	200	200	0.17588499999999999
50	170554	200	200	0.18620000000000012
50	204649	200	200	0.179745
50	238744	200	200	0.17667999999999992
50	272834	200	200	0.17859000000000003
50	306922	200	200	0.216115
50	341031	200	200	0.20835499999999998
50	375129	200	200	0.15043
50	409226	200	200	0.20014500000000005
50	443310	200	200	0.18396000000000004
50	477406	200	200	0.1762450000000001
50	511502	200	200	0.21159000000000003
50	545613	200	200	0.18449999999999997
50	579706	200	200	0.20773999999999992
50	613813	200	200	0.181555
50	647924	200	200	0.18652000000000002
50	682013	200	200	0.17052500000000007
50	716101	200	200	0.18956500000000007
50	750190	200	200	0.21334999999999998
50	784282	200	200	0.21465499999999985
50	818380	200	200	0.18048499999999998
50	852475	200	200	0.16762500000000005
50	886560	200	200	0.19762999999999994
50	920646	200	200	0.1854650000000001
50	954742	200	200	0.18418499999999993
50	988851	200	200	0.180315
50	1022962	200	200	0.19474999999999987
