node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34108	200	200	0.15818000000000004
50	68217	200	200	0.14992500000000006
50	102322	200	200	0.14157000000000003
50	136425	200	200	0.14705000000000001
50	170676	200	197	0.15581725888324877
50	204784	200	200	0.145285
50	238869	200	200	0.15285500000000005
50	272964	200	200	0.14798000000000006
50	307073	200	200	0.1616949999999999
50	341183	200	200	0.17792499999999994
50	376185	200	178	0.12277528089887634
50	410297	200	200	0.16057000000000002
50	444387	200	200	0.15933999999999993
50	478489	200	200	0.15444500000000008
50	512754	200	198	0.1666919191919192
50	546861	200	200	0.15805500000000006
50	580956	200	200	0.14876499999999995
50	615048	200	200	0.158545
50	649136	200	200	0.13861
50	683244	200	200	0.14710500000000007
50	717340	200	200	0.1565
50	751883	200	178	0.16685955056179774
50	785994	200	200	0.15786500000000003
50	820080	200	200	0.15677000000000005
50	854188	200	200	0.14700999999999997
50	888297	200	200	0.16920000000000004
50	922405	200	200	0.156415
50	956516	200	200	0.14714000000000005
50	990608	200	200	0.15051499999999995
50	1024695	200	199	0.1631457286432161
