node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34111	200	200	0.20744000000000018
50	68197	200	200	0.18297499999999986
50	102285	200	200	0.18385500000000005
50	136373	200	200	0.172565
50	170470	200	200	0.1845150000000001
50	204580	200	200	0.17761500000000002
50	238681	200	200	0.16983
50	272793	200	200	0.18146000000000004
50	306897	200	200	0.17563000000000006
50	341002	200	200	0.162335
50	375093	200	200	0.17561500000000002
50	409184	200	200	0.14821000000000006
50	443296	200	200	0.173515
50	477397	200	200	0.18116
50	511509	200	200	0.18257500000000002
50	545606	200	200	0.16724499999999998
50	579717	200	200	0.17585000000000015
50	613811	200	200	0.16773000000000005
50	647903	200	200	0.15395
50	681987	200	200	0.17591000000000012
50	716081	200	200	0.16466499999999995
50	750182	200	200	0.1628
50	784279	200	200	0.16974500000000015
50	818368	200	200	0.17396
50	852463	200	200	0.17196500000000012
50	886578	200	200	0.1747650000000001
50	920663	200	200	0.1833850000000001
50	954775	200	200	0.18737000000000006
50	988860	200	200	0.18388500000000005
50	1022953	200	200	0.17322999999999997
