node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15074	200	22	0.17483333333333337
50	29166	200	199	0.1640904522613065
50	44239	200	153	0.16241176470588237
50	58331	200	200	0.14961499999999994
50	73355	200	167	0.15884523809523812
50	88412	200	143	0.1648601398601399
50	103464	200	179	0.16297206703910613
50	117556	200	200	0.16298499999999996
50	131647	200	200	0.15880499999999995
50	145740	200	199	0.1457939698492462
50	160780	200	174	0.1548965517241379
50	175832	200	158	0.16010691823899373
50	190881	200	171	0.1561228070175439
50	205785	200	196	0.14946428571428566
50	220628	200	195	0.11197435897435899
50	235688	200	198	0.11270202020202028
50	250766	200	164	0.11132926829268291
50	265841	200	124	0.13060483870967748
50	280783	200	192	0.14829166666666674
50	294874	200	199	0.1640100502512562
50	308960	200	200	0.15603999999999998
50	323051	200	199	0.16144221105527642
50	337816	200	195	0.15835897435897436
50	352870	200	152	0.16386184210526314
50	366957	200	200	0.16283499999999995
50	381753	200	183	0.17808196721311478
50	396425	200	191	0.1699633507853403
50	411360	200	180	0.15629444444444449
50	426354	200	180	0.16908152173913055
50	441119	200	191	0.16266492146596845
