node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15093	200	10	0.32
50	29889	200	175	0.19285310734463268
50	44954	200	150	0.18395999999999993
50	59046	200	200	0.17354499999999992
50	73963	200	174	0.19303932584269642
50	89049	200	134	0.1895925925925926
50	104116	200	162	0.17850920245398777
50	118205	200	199	0.1863015075376884
50	132944	200	197	0.18099999999999994
50	148113	200	161	0.16812422360248447
50	163191	200	175	0.1782171428571429
50	178456	200	121	0.16580327868852454
50	193487	200	172	0.17912209302325577
50	208400	200	181	0.17266850828729294
50	223252	200	193	0.12533678756476688
50	238324	200	190	0.12728421052631575
50	253410	200	161	0.12708074534161493
50	268488	200	82	0.13292682926829272
50	283433	200	173	0.17807514450867049
50	298166	200	189	0.19046560846560848
50	312750	200	198	0.19139393939393934
50	327792	200	182	0.19456043956043959
50	342568	200	188	0.19074999999999995
50	357652	200	163	0.20207975460122696
50	372736	200	174	0.18804022988505736
50	387812	200	153	0.20252941176470582
50	402830	200	169	0.19520710059171587
50	417863	200	164	0.18721818181818184
50	432862	200	191	0.19629015544041456
50	447935	200	176	0.1869265536723163
