node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34330	200	199	0.16724120603015075
50	68437	200	200	0.16017999999999993
50	102529	200	200	0.15947499999999992
50	136639	200	200	0.15185500000000007
50	171719	200	199	0.17241708542713557
50	205826	200	200	0.16556500000000007
50	239932	200	200	0.16945500000000002
50	274068	200	196	0.1710408163265306
50	308173	200	200	0.16373499999999996
50	342282	200	200	0.15544499999999994
50	376366	200	200	0.16444999999999996
50	410453	200	200	0.15118
50	444550	200	200	0.16522999999999993
50	478659	200	200	0.15912999999999994
50	512765	200	200	0.160965
50	546874	200	200	0.15838500000000005
50	580972	200	200	0.1553499999999999
50	615084	200	200	0.153825
50	649193	200	200	0.14545499999999997
50	683290	200	200	0.1504850000000001
50	717378	200	200	0.14973
50	751487	200	200	0.1500450000000001
50	785582	200	200	0.15764499999999995
50	819937	200	199	0.16333165829145724
50	854048	200	200	0.17204499999999995
50	888157	200	200	0.16502500000000006
50	922267	200	200	0.164055
50	956376	200	200	0.17216499999999993
50	990472	200	199	0.17065829145728642
50	1024565	200	200	0.16325499999999996
