node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34110	200	200	0.17669999999999994
50	68219	200	200	0.1668
50	102328	200	200	0.15644999999999992
50	136428	200	200	0.15816999999999998
50	170522	200	200	0.1676799999999999
50	204625	200	200	0.16507500000000008
50	238717	200	200	0.1630399999999999
50	272814	200	200	0.15885999999999997
50	306904	200	200	0.15966999999999992
50	340993	200	200	0.18449499999999994
50	375103	200	200	0.13588
50	409552	200	194	0.17375257731958774
50	443661	200	199	0.1673517587939698
50	478321	200	197	0.16330964467005077
50	512429	200	200	0.17112499999999997
50	546537	200	200	0.16501500000000008
50	580629	200	200	0.16116499999999995
50	614742	200	200	0.17145999999999995
50	648858	200	200	0.16124000000000005
50	682958	200	200	0.17025499999999996
50	717070	200	200	0.16679500000000005
50	751183	200	200	0.19902000000000006
50	785270	200	200	0.16177000000000008
50	819383	200	200	0.16314500000000007
50	853492	200	200	0.15679499999999993
50	887605	200	200	0.17259999999999998
50	921709	200	200	0.16155500000000006
50	955806	200	200	0.16499000000000005
50	989894	200	200	0.155745
50	1024006	200	200	0.17557499999999998
