node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	35079	200	31	258.48744117647067
50	70119	200	106	41.19946226415095
50	105209	200	50	48.61138
50	140300	200	82	59.5179756097561
50	175388	200	78	57.95610256410258
50	210478	200	57	25.629368421052632
50	245569	200	87	18.722579545454543
50	280659	200	69	11.312101449275366
50	315753	200	62	13.048209677419358
50	351282	200	59	10.572135593220336
50	386342	200	76	14.485684210526323
50	421437	200	68	6.559911764705884
50	456520	200	55	12.535181818181817
50	491604	200	53	8.38377358490566
50	526694	200	45	4.356088888888888
50	561780	200	58	7.561406779661017
50	596849	200	70	9.95845714285714
50	632093	200	65	40.1274153846154
50	667177	200	79	5.192962025316456
50	702353	200	61	7.696459016393444
50	737433	200	69	3.983536231884057
50	772524	200	58	9.38656896551724
50	807608	200	67	5.641313432835822
50	842698	200	70	5.471171428571427
50	877769	200	56	21.791357142857144
50	912855	200	50	20.178900000000002
50	947944	200	37	9.161729729729728
50	983101	200	41	6.266341463414632
50	1018365	200	64	18.0135625
50	1053456	200	60	13.465416666666664
