node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14981	200	121	0.2332439024390244
50	29071	200	200	0.21367500000000006
50	44126	200	151	0.23989473684210516
50	58552	200	188	0.22229999999999997
50	73812	200	178	0.2288426966292135
50	88825	200	187	0.2551711229946523
50	103443	200	196	0.23472959183673472
50	118346	200	191	0.23580104712041872
50	132431	200	200	0.21852499999999997
50	147443	200	188	0.2374468085106384
50	161534	200	199	0.2153467336683419
50	175944	200	196	0.19335714285714284
50	190886	200	187	0.22997326203208562
50	205796	200	145	0.21752739726027384
50	220806	200	156	0.2302420382165606
50	234986	200	199	0.21031658291457286
50	249075	200	200	0.1995050000000001
50	263940	200	169	0.20560946745562128
50	278170	200	196	0.20432142857142854
50	293153	200	185	0.20372972972972975
50	307243	200	198	0.19531818181818175
50	322417	200	187	0.20876190476190484
50	337411	200	179	0.20982777777777778
50	351503	200	197	0.22549746192893416
50	366109	200	195	0.22454871794871795
50	380685	200	197	0.2196751269035533
50	395765	200	161	0.216530864197531
50	409856	200	196	0.21601530612244893
50	424808	200	161	0.2585962732919255
50	438896	200	200	0.22795
