node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15079	200	0	0.0
50	30158	200	30	456.85616666666675
50	45138	200	169	10.036408284023667
50	60140	200	188	0.8488829787234041
50	75208	200	155	0.8693806451612899
50	90228	200	159	2.049798742138363
50	105304	200	186	0.9297580645161283
50	120236	200	172	2.447156069364162
50	135266	200	191	0.8525130890052359
50	150245	200	167	0.7254670658682637
50	165626	200	177	0.8090898876404493
50	179859	200	192	0.6759374999999999
50	194831	200	170	0.7746176470588232
50	209705	200	154	0.7009350649350646
50	225586	200	173	3.817091954022989
50	240419	200	185	0.7243405405405411
50	255476	200	172	4.01343023255814
50	270220	200	171	0.7088713450292397
50	284789	200	195	0.6808410256410259
50	300027	200	173	9.128283236994214
50	315100	200	189	0.6336031746031745
50	330114	200	176	0.7343636363636364
50	345076	200	193	0.7536373056994818
50	360114	200	163	0.8004539877300613
50	375160	200	182	2.017967032967032
50	389756	200	195	0.8180923076923081
50	405807	200	146	0.7920958904109586
50	420433	200	195	0.8423743589743589
50	435493	200	148	17.694664429530206
50	450574	200	175	5.9058342857142865
