node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15079	200	18	0.2139444444444445
50	30162	200	131	0.17727480916030536
50	45488	200	57	0.1473157894736842
50	60563	200	123	0.1698709677419355
50	75634	200	80	0.1935125
50	90695	200	102	0.16142718446601936
50	105771	200	122	0.19328688524590154
50	120847	200	88	0.17551111111111112
50	135937	200	112	0.1818938053097344
50	151313	200	80	0.1540625
50	166380	200	103	0.1728190476190477
50	181435	200	123	0.1628861788617886
50	196515	200	113	0.17181415929203536
50	211730	200	89	0.17949438202247192
50	226778	200	43	0.15328260869565213
50	241849	200	142	0.17191549295774652
50	256908	200	162	0.1798456790123458
50	272238	200	82	0.16896470588235293
50	287201	200	148	0.1564932432432431
50	302353	200	128	0.16496874999999997
50	317647	200	139	0.16087943262411347
50	332728	200	107	0.15998130841121497
50	347807	200	108	0.16849541284403674
50	362867	200	116	0.17600862068965512
50	378380	200	103	0.17711650485436894
50	393742	200	144	0.17512499999999995
50	408820	200	100	0.17509999999999998
50	423880	200	112	0.17544642857142848
50	439342	200	82	0.1774268292682927
50	454371	200	158	0.18240000000000006
