node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15039	200	136	0.23168382352941175
50	29131	200	200	0.18427500000000008
50	44202	200	174	0.19083908045977024
50	58298	200	200	0.17687500000000012
50	73322	200	184	0.1938260869565218
50	88291	200	195	0.21431794871794876
50	102376	200	200	0.19177000000000002
50	116467	200	200	0.19515500000000008
50	130552	200	200	0.19223500000000004
50	144641	200	200	0.16090000000000004
50	158733	200	200	0.17826499999999995
50	172825	200	200	0.17662500000000006
50	187924	200	176	0.18153409090909095
50	202013	200	200	0.1793150000000001
50	216100	200	200	0.12657500000000002
50	230185	200	200	0.12804500000000005
50	244273	200	199	0.1302261306532664
50	258365	200	200	0.187615
50	272454	200	200	0.17963500000000007
50	286541	200	200	0.19776500000000002
50	300634	200	200	0.19893000000000005
50	314726	200	200	0.19843499999999992
50	328818	200	200	0.1921350000000001
50	342904	200	200	0.20373000000000002
50	356991	200	200	0.19139500000000007
50	371081	200	200	0.19807499999999997
50	385169	200	198	0.19881818181818187
50	399263	200	200	0.18956999999999996
50	413352	200	200	0.19685
50	427440	200	200	0.18820499999999998
