node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15000	200	110	62.02226363636362
50	30070	200	74	51.18045945945947
50	45138	200	71	106.62235211267604
50	60189	200	95	42.865357894736846
50	75279	200	70	63.403628571428584
50	90730	200	96	50.04190721649485
50	105801	200	40	44.083325
50	120875	200	42	47.66119047619048
50	135934	200	44	42.32279545454545
50	151006	200	50	11.820880000000002
50	166078	200	37	8.497162162162164
50	181295	200	47	31.88236170212766
50	196559	200	47	9.772340425531914
50	211631	200	49	28.15314285714286
50	226703	200	74	28.69627027027026
50	241774	200	58	32.492879310344826
50	256841	200	51	25.273450980392155
50	271912	200	39	7.552128205128207
50	287120	200	36	22.081722222222222
50	302190	200	51	32.57700000000001
50	317264	200	54	23.746851851851858
50	332336	200	31	9.460870967741933
50	347399	200	44	40.94729545454547
50	362470	200	38	26.814605263157894
50	377534	200	34	18.439588235294117
50	392596	200	38	28.287052631578945
50	407730	200	46	27.721369565217387
50	422802	200	43	34.472744186046526
50	437875	200	70	25.152242857142863
50	452948	200	60	12.2092
