node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15046	200	111	0.24781034482758624
50	29140	200	200	0.21001
50	43778	200	188	0.2200736842105264
50	57871	200	199	0.18605527638190963
50	72946	200	191	0.20755440414507767
50	87034	200	198	0.20312626262626265
50	101124	200	197	0.2003908629441625
50	115215	200	195	0.21181122448979592
50	129305	200	200	0.20335000000000011
50	143395	200	199	0.1824221105527639
50	157486	200	198	0.18735353535353522
50	172030	200	190	0.1840312500000002
50	186324	200	192	0.1961979166666666
50	201156	200	151	0.18822580645161294
50	216227	200	167	0.21073372781065094
50	230370	200	188	0.1856596858638744
50	244458	200	200	0.180245
50	259257	200	190	0.1952315789473683
50	273346	200	200	0.16589999999999994
50	287440	200	198	0.1804747474747475
50	301526	200	200	0.1842400000000001
50	315910	200	188	0.18837368421052622
50	330409	200	193	0.19060000000000016
50	345432	200	199	0.1865577889447237
50	359522	200	200	0.2026700000000001
50	373612	200	200	0.18783000000000005
50	388301	200	186	0.2049
50	402397	200	191	0.20410471204188485
50	416488	200	191	0.2205492227979274
50	430580	200	199	0.1883316582914573
