node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14981	200	156	0.22079487179487176
50	29071	200	200	0.1825599999999999
50	43166	200	200	0.17275999999999989
50	57260	200	199	0.1722814070351759
50	71354	200	199	0.1894371859296482
50	85440	200	200	0.17588999999999996
50	99535	200	200	0.17325000000000002
50	113628	200	200	0.17339500000000002
50	127725	200	200	0.21224999999999988
50	142018	200	190	0.21486842105263174
50	156690	200	198	0.1529242424242424
50	170785	200	200	0.21527999999999983
50	184878	200	200	0.182285
50	198968	200	200	0.18023499999999992
50	213061	200	200	0.20769999999999988
50	227152	200	200	0.18560500000000013
50	241237	200	198	0.20485858585858585
50	255332	200	198	0.19640201005025132
50	269423	200	200	0.181495
50	283512	200	200	0.17671499999999987
50	297603	200	199	0.18902512562814075
50	312190	200	156	0.2007654320987655
50	326282	200	199	0.21916080402010057
50	340638	200	196	0.18697969543147205
50	354735	200	200	0.17074500000000012
50	368825	200	200	0.1884500000000001
50	382919	200	200	0.17701000000000008
50	397017	200	200	0.18592000000000009
50	411108	200	199	0.18067336683417082
50	425197	200	200	0.18414999999999992
