node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1588	10204	39405151	238017	0	0	0	0	11176800	67138	0	0	0	0	48	48	7.610791666666667	0.19	4.79	11.94
64	1764	13380	90072004	545044	0	0	0	0	24669038	148219	0	0	0	0	63	63	8.259507936507939	0.61	1.09	6.47
81	1966	16976	307365995	1980745	0	0	0	0	81992634	525749	0	0	0	0	80	80	9.5659	0.83	1.91	4.45
100	2196	21986	465396589	2077529	0	0	0	0	122363234	546047	0	0	0	0	99	1	14.896	1.53	1.81	3.47
