node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1593	10416	748034	5571	0	0	0	0	379085	2817	0	0	0	0	49	49	0.4782448979591836	14.37	47.34	63.66
100	2151	21218	3121126	18419	0	0	0	0	1570531	9270	0	0	0	0	99	64	0.6441093749999998	1.26	7.23	33.47
150	2705	32593	6591414	30720	0	0	0	0	3313828	15457	0	0	0	0	149	64	0.48520312499999996	4.81	4.99	17.39
