node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1591	10207	5243708	30135	0	0	0	0	1534786	8820	0	0	0	0	48	48	0.307625	1.97	15.22	17.43
64	1851	13385	11082825	57088	0	0	0	0	3165648	16326	0	0	0	0	63	63	0.43436507936507934	0.21	2.77	9.55
81	1952	16983	22452321	99988	0	0	0	0	6318921	28134	0	0	0	0	80	80	0.5871875000000001	0.38	1.59	5.53
100	2184	20996	41804389	164532	0	0	0	0	11583564	45592	0	0	0	0	99	99	0.818030303030303	0.62	3.02	4.6
121	2526	25438	73360833	259249	0	0	0	0	20150013	71231	0	0	0	0	120	120	1.1931250000000007	0.62	2.58	3.64
144	2869	30289	122482826	396515	0	0	0	0	33355840	107968	0	0	0	0	143	143	1.4797412587412588	0.85	3.39	4.14
169	2991	35584	172799934	540779	0	0	0	0	46724637	146475	0	0	0	0	168	168	2.1299583333333336	1.3	3.56	4.46
196	3521	41432	99222351	464458	0	0	0	0	26667924	125147	0	0	0	0	195	193	4.01800518134715	3.52	5.86	6.56
225	3918	48394	93629625	519195	0	0	0	0	25049340	139626	0	0	0	0	224	184	5.109364130434786	8.46	11.04	10.8
256	4757	54175	26394270	140674	0	0	0	0	7051420	37678	0	0	0	0	255	255	0.6613882352941175	10.77	15.96	15.05
289	5449	61273	35544862	177341	0	0	0	0	9437564	47141	0	0	0	0	288	288	0.7027986111111112	15.5	17.23	14.47
324	6271	68886	47245007	219742	0	0	0	0	12547494	58630	0	0	0	0	323	323	0.7898328173374615	18.85	23.35	17.87
361	7246	77178	62238004	272232	0	0	0	0	16476913	72406	0	0	0	0	360	360	0.8890499999999998	22.51	28.45	21.57
400	8276	89806	86511177	345586	0	0	0	0	22849206	91805	0	0	0	0	399	399	0.9523984962406012	33.63	41.6	29.14
441	9637	109676	244847327	706311	0	0	0	0	63877378	184845	0	0	0	0	440	440	1.1039340909090918	41.14	56.89	39.59
484	11683	125744	764215707	1795797	0	0	0	0	199207350	468444	0	0	0	0	483	483	1.317631469979295	88.46	91.91	58.17
529	18908	140710	1380838096	3102306	0	0	0	0	358998278	807247	0	0	0	0	528	526	1.522015209125475	185.78	142.58	86.06
576	39692	154506	1738875034	3887087	0	0	0	0	451652296	1009571	0	0	0	0	575	574	1.786698606271776	247.33	188.43	117.99
625	63363	177339	2265849051	4993449	0	0	0	0	588350419	1296539	0	0	0	0	624	606	1.9702112211221139	280.88	227.13	149.88
676	86193	201846	2699142019	5888049	0	0	0	0	698742381	1524785	0	0	0	0	675	668	2.037901197604789	318.11	281.54	191.79
729	83453	237604	3182832823	6876466	0	0	0	0	823636540	1781840	0	0	0	0	728	682	2.3139281524926694	392.19	440.38	334.45
784	81501	270767	3896077876	8350130	0	0	0	0	1005704338	2161606	0	0	0	0	783	598	2.310953177257525	461.63	408.33	340.09
841	119987	304480	3979524218	8492660	0	0	0	0	1024597446	2194203	0	0	0	0	840	625	2.1313785942492003	572.14	498.52	376.21
900	167623	348667	4408618751	9399703	0	0	0	0	1134126954	2425039	0	0	0	0	899	568	2.0462425307557113	690.62	590.99	435.41
961	234621	400113	4699216120	9988973	0	0	0	0	1210185435	2580302	0	0	0	0	960	428	1.9786883720930228	799.77	703.59	516.76
