node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1596	10207	5850610	29671	0	0	0	0	1702144	8592	0	0	0	0	48	48	0.31497916666666664	0.26	2.57	41.08
64	1756	13381	12862564	54992	0	0	0	0	3675488	15694	0	0	0	0	63	63	0.4199047619047618	0.43	0.92	21.65
81	1965	16979	25675136	95612	0	0	0	0	7222106	26891	0	0	0	0	80	80	0.5855875000000001	1.39	1.89	11.79
100	2194	20993	48237592	157220	0	0	0	0	13381544	43578	0	0	0	0	99	99	0.8167878787878787	1.47	3.2	7.79
121	2435	25429	85089206	250275	0	0	0	0	23386052	68804	0	0	0	0	120	120	1.15795	2.65	5.12	6.91
144	2749	30279	140794500	382522	0	0	0	0	38353068	104272	0	0	0	0	143	143	1.5491958041958043	3.57	5.22	5.89
169	3225	35583	202424724	525938	0	0	0	0	54695434	142335	0	0	0	0	168	168	2.1896071428571435	8.54	12.94	9.1
196	3609	41291	220181904	588434	0	0	0	0	59438144	159412	0	0	0	0	195	192	3.1144895833333326	7.62	11.99	9.68
225	4089	47415	227561514	623221	0	0	0	0	60935710	167719	0	0	0	0	224	180	3.9990111111111117	4.03	7.31	8.05
256	4712	54953	262878166	702121	0	0	0	0	70089514	188489	0	0	0	0	255	136	4.088176470588236	9.04	18.14	12.97
