node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1598	10428	3329998	17415	0	0	0	0	1687300	8846	0	0	0	0	49	32	0.41578125000000005	0.21	48.23	218.37
100	2173	21793	16192560	66990	0	0	0	0	8139288	33772	0	0	0	0	99	32	0.6735625	0.21	5.65	107.0
