node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1855	10404	90528910	335213	0	0	0	0	45343244	167958	0	0	0	0	49	48	5.534291666666667	0.35	17.8	46.4
100	2812	21016	534443802	1895315	0	0	0	0	267435798	948646	0	0	0	0	99	93	19.02467741935484	0.66	2.6	23.31
150	3592	32558	58363068	318061	0	0	0	0	29300772	159776	0	0	0	0	149	14	1.8625714285714285	1.3	3.72	15.73
